region,year,population,industry_production,export,price_indexes,unemployment,grp,investments,fixed_assets
Chuvash Republic ,2004,1291.0,50482.0,141.8,114.48,9.8,59573.8,15233.471394693866,231338
Chuvash Republic ,2005,1278.9,59775.0,188.4,109.54,11.7,69391.6,19445.0,253775
Chuvash Republic ,2006,1268.6,74293.0,266.4,108.52000000000001,8.6,93172.0,25860.96884492988,285864
Chuvash Republic ,2007,1263.0,94930.0,251.29999999999998,113.92,9.0,123453.3,38069.38621875918,372611.0
Chuvash Republic ,2008,1258.2,138660.0,308.7,117.08,8.0,155032.3,50473.0,422064.0
Chuvash Republic ,2009,1255.9,108035.0,201.4,106.24000000000001,11.6,139909.5,35688.0,456144.0
Chuvash Republic ,2010,1250.5,128162.0,172.8,107.69999999999999,9.5,157704.6,42612.0,493286.0
Chuvash Republic ,2011,1247.0,136996.0,130.0,106.74,7.8,188785.7,55925.0,561249.0
Chuvash Republic ,2012,1243.4,152933.0,200.2,105.25999999999999,5.9,217821.1,65255.0,589437.0
Chuvash Republic ,2013,1240.0,150398.0,223.2,103.6,5.7,223147.9,60122.0,654078.0
Chuvash Republic ,2014,1238.1,156986,179.5,106.46000000000001,5,237447.2,53457,664956
Chuvash Republic ,2015,1236.6,175378,143.1,111.74000000000001,5.0,251307.0,55725,715778
Chuvash Republic ,2016,1235.9,185716.0,145.8,105.36,5.3,284659.1,50139.921,760719
Chuvash Republic ,2017,1231.1,204097.0,173.8266464,102.72,5.1,296505.8,52365.463,790343
Chuvash Republic ,2018,1223.4,232043.0,207.7,104.7,5.0,316622.9,56433.748,807297
Chuvash Republic ,2019,1217.8,261443.0,200.7,101.22,4.7,339490.4,65416.824,1500573
Chuvash Republic ,2020,1207.9,259521.0,248.5,103.75999999999999,6.1,348342.2,55858.411,1543572
Chuvash Republic ,2021,1198.4,281309.0,301.6,111.06,4.8,363799.022857143,61325.495,1620434
Perm Territory ,2000,2858.6,110377.0,387.8,133.62,10.6,124142.2,27516.0,350217
Perm Territory ,2001,2837.1,143321.0,1915.0,111.03999999999999,6.9,166803.4,37976.617000000006,518656
Perm Territory ,2002,2813.8,156638.0,1958.5,113.42,9.1,178091,38894.34753348673,594356
Perm Territory ,2003,2783.0,199365.0,2359.5,115.32,7.4,209275.7,39679.30431090452,683649
Perm Territory ,2004,2751.6,248117.0,2710.0,124.47999999999999,7.3,266325.9,50972.65459725663,724508
Perm Territory ,2005,2718.8,401151.0,2980.7,111.6,8.1,327273.3,56800.0,961938
Perm Territory ,2006,2691.6,441749.0,3092.1000000000004,104.92,7.0,383770.1,75519.45185960962,1113976
Perm Territory ,2007,2674.0,532600.0,3585.5,125.94000000000001,6.5,477794.2,122480.41300937279,1278827.0
Perm Territory ,2008,2660.4,724397.0,6936.400000000001,90.58,8.3,607362.7,152363.0,1502190.0
Perm Territory ,2009,2648.7,599269.0,3093.4,109.56,9.9,539831.5,132274.0,1605119.0
Perm Territory ,2010,2633.5,739935.0,4310.7,118.24000000000001,8.3,623116.8,139652.0,1837184.0
Perm Territory ,2011,2631.1,1005847.0,6997.8,112.64,7.5,840101.1,144781.0,2078245.0
Perm Territory ,2012,2634.5,1063781.0,8641.2,105.26,6.3,860342.7,162241.0,2199176.0
Perm Territory ,2013,2636.2,1089172.0,7405.400000000001,103.38,6.5,880264.4,219494.0,2410614.0
Perm Territory ,2014,2637.0,1158255,7989.2,104.88,5.8,974192.9,207597,2651647
Perm Territory ,2015,2634.4,1255265,6356.3,112.0,6.3,1063780.3,226214,2900859
Perm Territory ,2016,2632.1,1227656.0,4183.3,104.38,5.8,1147634.0,239389.883,3204554
Perm Territory ,2017,2623.1,1370843.0,4981.5539143999995,111.48,6.0,1245826.9,245139.59,3397061
Perm Territory ,2018,2610.8,1672530.0,5387.4,105.66,5.4,1422704.6,243613.003,3576306
Perm Territory ,2019,2599.3,1708931.0,5781.5,102.14,5.2,1496401.4,283775.714,5873286
Perm Territory ,2020,2579.2,1522253.0,4460.2,101.02000000000001,5.7,1403198.8,281563.227,6327648
Perm Territory ,2021,2556.8,1849179.0,7949.4,128.10000000000002,4.6,1515850.61714286,307824.421,6840513
Kirov region ,2000,1536.8,32858.0,861.8,126.13999999999999,8.2,35795.4,4275.0,157730
Kirov region ,2001,1518.4,35047.0,473.6,114.54,7.7,41699,4875.429,174541
Kirov region ,2002,1499.0,40300.0,569.5,111.14,6.8,49974.2,5577.095263747405,221679
Kirov region ,2003,1472.5,45694.0,299.9,119.72,7.3,57795.8,7531.603877258374,260069
Kirov region ,2004,1445.3,56694.0,347.4,113.39999999999999,8.6,70706.2,11111.814193982773,278400
Kirov region ,2005,1418.7,65785.0,389.8,111.96000000000001,7.2,79800.6,17088.0,322973
Kirov region ,2006,1396.0,81643.0,629.9000000000001,113.68,7.9,97047.1,24184.559727073047,354452
Kirov region ,2007,1379.4,94178.0,748.7,115.92,5.8,118154.9,37389.389424163055,412082.0
Kirov region ,2008,1365.0,119259.0,906.6,110.24,7.2,151116.7,42672.0,455558.0
Kirov region ,2009,1352.7,99065.0,671.5999999999999,104.42,10.9,146321.3,31471.0,487604.0
Kirov region ,2010,1338.8,128283.0,647.5999999999999,115.52000000000001,8.6,172352.0,34553.0,541725.0
Kirov region ,2011,1327.9,158521.0,1020.0,110.48,8.3,195269.5,40185.0,602726.0
Kirov region ,2012,1319.1,160358.0,1080.1,102.03999999999999,7.1,208505.4,50545.0,639525.0
Kirov region ,2013,1310.9,167421.0,1026.2,106.4,5.6,224152.3,58655.0,682835.0
Kirov region ,2014,1304.4,189706,1031.4,112.26,5.1,254089.4,61448,659265
Kirov region ,2015,1297.5,228054,906.5,107.13999999999999,5.3,282191.0,55760,712522
Kirov region ,2016,1291.7,234760.0,710.3000000000001,105.02,5.4,313533.8,57001.131,785413
Kirov region ,2017,1283.3,245087.0,808.7615681999999,103.74000000000001,5.3,331754.4,57860.714,849714
Kirov region ,2018,1272.1,281613.0,893.9,105.44,5.1,353265.5,59508.269,908090
Kirov region ,2019,1262.4,290603.0,773.8,100.78,4.8,370472.6,72234.217,1514275
Kirov region ,2020,1250.2,322053.0,825.3,105.84,5.4,395923.7,67878.934,1533619
Kirov region ,2021,1234.8,410267.0,1258.3,116.34,4.9,394992.760952381,75540.38,1668757
Nizhny Novgorod Region ,2000,3594.5,106984.0,1333.1000000000001,123.26,7.8,105055.9,15383.0,310779
Nizhny Novgorod Region ,2001,3554.7,125957.0,909.8000000000001,114.30000000000001,8.2,149322.6,18217.981,359901
Nizhny Novgorod Region ,2002,3515.7,162218.0,1586.7,111.86000000000001,7.8,170826.5,27593.056895921945,477952
Nizhny Novgorod Region ,2003,3481.1,196365.0,1831.5,116.02,6.2,206926,37399.00112366107,560961
Nizhny Novgorod Region ,2004,3447.9,235625.0,1419.6,115.56,7.4,241230.4,52205.23253958055,606193
Nizhny Novgorod Region ,2005,3414.3,373081.0,1672.9,109.92,6,299723.7,64581.0,688092
Nizhny Novgorod Region ,2006,3384.3,467389.0,1830.6,110.72,5.4,376180.3,89272.19049153548,834981
Nizhny Novgorod Region ,2007,3362.8,598162.0,2760.8,119.33999999999999,4.5,473307.4,133188.69877336363,1036892.0
Nizhny Novgorod Region ,2008,3343.7,691921.0,2796.3999999999996,103.30000000000001,5.7,588790.8,207392.0,1229632.0
Nizhny Novgorod Region ,2009,3326.8,601439.0,2625.9,110.74000000000001,7.5,547223.0,201692.0,1388587.0
Nizhny Novgorod Region ,2010,3307.6,779721.0,2520.8,114.76,7.7,652805.9,192072.0,1578659.0
Nizhny Novgorod Region ,2011,3296.9,959611.0,6074.299999999999,108.2,7.2,770774.0,224350.0,1731930.0
Nizhny Novgorod Region ,2012,3289.8,980607.0,6008.5,105.16,5.4,842195.5,257454.0,1947537.0
Nizhny Novgorod Region ,2013,3281.5,1036580.0,5601.3,106.12,4.3,925182.0,280884.0,2137855.0
Nizhny Novgorod Region ,2014,3270.2,1091060,5507.1,106.66,4.2,1009460.1,276820,2381528
Nizhny Novgorod Region ,2015,3260.3,1238793,3163.0,111.9,4.3,1104643.2,235067,2579755
Nizhny Novgorod Region ,2016,3247.7,1252127.0,2761.8,105.58000000000001,4.3,1282751.7,232010.366,2790966
Nizhny Novgorod Region ,2017,3234.8,1367186.0,3919.5595363,106.4,4.2,1387920.9,245268.036,2918512
Nizhny Novgorod Region ,2018,3214.6,1531786.0,5494.3,106.19999999999999,4.2,1502156.2,259392.868,3068010
Nizhny Novgorod Region ,2019,3203.0,1643353.0,4896.3,98.56,4.1,1617171.7,295252.211,5632296
Nizhny Novgorod Region ,2020,3176.5,1584211.0,4898.0,105.44,4.6,1586640.6,370871.737,5857122
Nizhny Novgorod Region ,2021,3144.2,1657676.0,6632.3,116.68,4.2,1637684.01190476,385625.148,6210952
Orenburg region ,2000,2203.6,63704.0,53.7,134.48000000000002,12,76343.3,15005.0,246421
Orenburg region ,2001,2189.9,66707.0,1347.2,111.47999999999999,8.3,85168.3,18228.897,322727
Orenburg region ,2002,2176.0,89302.0,1638.6,114.25999999999999,10.3,94182.5,18096.972380218805,391209
Orenburg region ,2003,2149.9,103299.0,2266.2,107.22,11.3,115824.6,21017.52149495377,414641
Orenburg region ,2004,2122.5,153208.0,1685.4,179.86,11,169876.7,28606.216609982297,405888
Orenburg region ,2005,2093.5,228368.0,2077.0,113.38,9.2,213138.2,39993.0,480330
Orenburg region ,2006,2067.9,322777.0,2096.0,114.94,6.4,302808.4,52952.69034653458,553402
Orenburg region ,2007,2055.7,359089.0,3538.7999999999997,128.06,7.1,370880.9,80352.68296555379,662706.0
Orenburg region ,2008,2044.3,400729.0,4590.0,85.5,6.9,430023.1,108868.0,808489.0
Orenburg region ,2009,2042.0,359225.0,2649.2,120.06,8.8,413395.5,91268.0,901995.0
Orenburg region ,2010,2031.5,448448.0,2990.4,112.56,7.2,458145.4,103648.0,1047515.0
Orenburg region ,2011,2023.7,554035.0,2368.7000000000003,115.66,6.3,553320.9,116658.0,1259018.0
Orenburg region ,2012,2016.1,607936.0,3722.6,103.24000000000001,5.4,628563.6,151250.0,1377934.0
Orenburg region ,2013,2008.5,675380.0,3466.2,106.78,4.9,717014.8,152877.0,1596988.0
Orenburg region ,2014,2001.1,644681,3119.2,107.84,4.4,731277.7,153979,1652428
Orenburg region ,2015,1994.7,736465,2463.8999999999996,116.4,4.8,774962.1,169243,1820589
Orenburg region ,2016,1989.6,670367.0,2152.8,102.72,4.9,814765.4,167278.542,2039846
Orenburg region ,2017,1977.7,765466.0,2455.6731915,104.53999999999999,4.5,872857.1,184877.171,2198450
Orenburg region ,2018,1963.0,971874.0,2758.7,128.83999999999997,4.4,1058504.8,208105.119,2378246
Orenburg region ,2019,1956.8,1003414.0,2052.9,91.78,4.4,1106329.3,212039.44,3207320
Orenburg region ,2020,1942.9,888157.0,1805.8,103.96000000000001,5.9,1050927.9,201333.41,3380834
Orenburg region ,2021,1924.6,1311034.0,2628.6,136.38,4.7,1124460.08904762,198131.403,3692404
Penza region ,2000,1484.1,17895.0,2341.8,131.4,11.4,25218.7,3956.0,135183
Penza region ,2001,1466.2,22226.0,156.7,115.44000000000001,13.7,33262.6,6107.306,148470
Penza region ,2002,1449.2,24718.0,249.7,118.63999999999999,7.3,41623.4,6819.654725905563,180559
Penza region ,2003,1440.0,29439.0,73.2,107.98,9.2,48111.5,8618.597142977018,228396
Penza region ,2004,1431.0,36516.0,120.2,115.22,6.7,59711.7,11166.219755147513,243758
Penza region ,2005,1420.1,47693.0,66.8,108.78,6.6,74362.7,15689.0,262655
Penza region ,2006,1411.7,56937.0,111.80000000000001,111.0,6.4,88805.0,25459.145901712818,315061
Penza region ,2007,1405.4,69016.0,146.10000000000002,112.10000000000001,5.2,119104.0,44023.15135300128,377811.0
Penza region ,2008,1398.1,86426.0,139.10000000000002,113.94,7.6,147853.2,52632.0,446113.0
Penza region ,2009,1392.4,87754.0,137.1,107.9,8.1,147185.1,43603.0,533261.0
Penza region ,2010,1384.0,100006.0,115.6,110.94,6.4,172166.7,45678.0,579673.0
Penza region ,2011,1376.5,118931.0,149.89999999999998,105.0,5.4,213401.2,57495.0,613333.0
Penza region ,2012,1368.7,133970.0,306.4,105.02,4.9,239962.5,72343.0,669188.0
Penza region ,2013,1360.6,143256.0,217.4,104.16,4.8,270436.8,82164.0,719888.0
Penza region ,2014,1355.6,159479,189.9,110.6,4.6,295238.7,82079,864334
Penza region ,2015,1348.7,198436,278.8,108.24000000000001,4.7,343328.6,89042,970828
Penza region ,2016,1341.5,211329.0,204.8,104.08000000000001,4.6,358258.2,64945.495,930071
Penza region ,2017,1331.7,224195.0,246.80437460000002,100.46000000000001,4.5,376076.2,72050.12,986237
Penza region ,2018,1318.1,225397.0,298.6,106.48,4.4,411028.7,87106.024,1092727
Penza region ,2019,1305.6,255470.0,308.4,99.8,4.3,448521.1,89372.635,1903098
Penza region ,2020,1290.9,309567.0,403.6,108.19999999999999,5.0,493094.2,94531.453,1952146
Penza region ,2021,1274.1,351580.0,358.0,115.19999999999999,4.2,471750.321904762,96202.209,2151667
Samara Region ,2000,3275.8,161001.0,3514.6,125.00000000000001,10.2,140407.4,23125.0,513679
Samara Region ,2001,3254.0,213881.0,3600.5,117.24,6.1,180049.3,32540.726,584694
Samara Region ,2002,3235.7,241520.0,3511.1000000000004,113.72,5.4,206320.2,39968.52235970567,729525
Samara Region ,2003,3229.2,297551.0,5070.599999999999,111.38,4.4,256554.6,46458.244166196244,886148
Samara Region ,2004,3225.3,394852.0,5808.4,118.1,5.3,327118.5,60491.44721929746,966882
Samara Region ,2005,3225.6,487657.0,6260.0,110.32,5.4,401812.2,67206.0,1056262
Samara Region ,2006,3224.0,579504.0,7799.1,109.53999999999999,4.2,487713.5,88559.53748509151,1154449
Samara Region ,2007,3220.9,629282.0,6909.799999999999,115.5,4.1,584968.6,137126.81343057484,1333971.0
Samara Region ,2008,3221.5,716934.0,9726.3,101.18,4.2,699295.6,148262.0,1528511.0
Samara Region ,2009,3220.9,553135.0,5220.599999999999,110.97999999999999,6.1,583999.9,111189.0,1652795.0
Samara Region ,2010,3215.3,744992.0,7934.4,108.34,5.8,695651.2,154423.0,1775376.0
Samara Region ,2011,3214.1,932897.0,6889.8,109.36,5.1,834149.3,182575.0,2005380.0
Samara Region ,2012,3213.3,1027352.0,6596.9,105.19999999999999,3.4,937434.5,213022.0,2173528.0
Samara Region ,2013,3211.2,1083051.0,9018.6,105.24000000000001,3.2,1048545.8,269737.0,2342741.0
Samara Region ,2014,3212.7,1162011,10017.0,108.02,3,1149147.8,321760,2522834
Samara Region ,2015,3206.0,1289179,6736.299999999999,110.78,3.4,1264910.3,302884,2735586
Samara Region ,2016,3203.7,1298760.0,3826.8,105.44,4.1,1364822.2,256775.988,3012202
Samara Region ,2017,3193.5,1399539.0,4261.1718616,106.78,4.2,1449005.7,259544.251,3258454
Samara Region ,2018,3183.0,1629704.0,5047.2,106.42000000000002,3.7,1625558.7,264988.744,3479558
Samara Region ,2019,3179.5,1703553.0,4667.3,101.68,3.9,1689575.4,293732.013,6032634
Samara Region ,2020,3154.2,1601287.0,3801.6,104.69999999999999,4.4,1599554.0,282593.131,6253035
Samara Region ,2021,3131.7,2085640.0,5181.700000000001,121.57999999999998,3.5,1737212.25190476,364150.874,6504724
Saratov region ,2000,2699.4,41878.0,511.3,125.24000000000001,9.8,63068.2,13506.0,292971
Saratov region ,2001,2682.0,55840.0,403.09999999999997,116.30000000000001,9.7,83665.7,14397.842,330279
Saratov region ,2002,2663.5,78456.0,750.9000000000001,109.88,7.6,97326.4,17630.7238953759,458337
Saratov region ,2003,2639.5,95034.0,1139.0,117.28,10.6,119909,20732.915679944428,520351
Saratov region ,2004,2615.6,102379.0,1396.0,120.83999999999999,10,151636.9,24336.89492184565,532388
Saratov region ,2005,2591.2,123086.0,1681.8999999999999,111.88,9.2,170930.5,40435.0,556180
Saratov region ,2006,2572.4,149239.0,1737.3000000000002,106.67999999999999,8.2,204291.2,46992.637774618815,630917
Saratov region ,2007,2558.3,183281.0,1356.6999999999998,122.47999999999999,8.0,252867.2,56709.5856907052,764456.0
Saratov region ,2008,2545.3,237628.0,2294.8,104.32000000000001,7.8,321747.2,83221.0,907459.0
Saratov region ,2009,2535.4,209934.0,1360.6999999999998,108.02000000000001,8.8,326370.4,67760.0,991128.0
Saratov region ,2010,2519.3,264525.0,1821.3,114.62,6.3,376169.4,80041.0,1108845.0
Saratov region ,2011,2508.8,307688.0,1762.9,103.92,6.0,431028.0,101406.0,1215058.0
Saratov region ,2012,2503.3,347994.0,3894.7,104.44,5.4,478275.8,117646.0,1319466.0
Saratov region ,2013,2496.6,352857.0,2626.2,104.4,5.2,526178.9,125834.0,1456217.0
Saratov region ,2014,2493.0,385646,1382.4,109.70000000000002,4.6,566646.1,137421,1402337
Saratov region ,2015,2487.5,467047,1375.5,111.94,4.7,625176.8,140129,1551306
Saratov region ,2016,2479.2,467901.0,1136.1,103.18,5.1,700848.6,141337.313,1779849
Saratov region ,2017,2463.0,490395.0,1304.953438,102.64,4.8,728946.4,145163.596,1869085
Saratov region ,2018,2440.8,554810.0,1594.5,108.76,5.0,773838.6,154864.095,2007804
Saratov region ,2019,2421.9,565616.0,1368.6,99.25999999999999,4.3,809822.6,162120.283,3428386
Saratov region ,2020,2395.1,587103.0,1371.2,107.66,5.6,863401.1,167077.948,3498073
Saratov region ,2021,2361.0,788874.0,2263.2,114.7,4.5,876783.167142858,173053.652,3816647
Ulyanovsk region ,2000,1413.6,28961.0,173.1,122.3,6.6,30415,4187.0,134398
Ulyanovsk region ,2001,1395.9,32579.0,111.0,123.0,8.6,38563.6,5004.621,162798
Ulyanovsk region ,2002,1378.9,38179.0,165.8,115.06,6.1,45677,6115.375085096197,173256
Ulyanovsk region ,2003,1366.9,47784.0,189.6,118.68,7.3,55184.3,6917.039889990694,200197
Ulyanovsk region ,2004,1354.6,53988.0,174.0,114.48,9.5,67501,11473.954063027997,212287
Ulyanovsk region ,2005,1340.3,72994.0,193.60000000000002,110.97999999999999,7.7,80584.4,14711.0,234805
Ulyanovsk region ,2006,1325.9,87236.0,296.7,108.74000000000001,6.8,101950.3,21881.590878227566,260362
Ulyanovsk region ,2007,1316.2,107731.0,420.20000000000005,112.78,4.6,124676.2,34970.26317123741,308080.0
Ulyanovsk region ,2008,1308.7,122577.0,398.8,112.6,7.0,150680.3,48507.0,352257.0
Ulyanovsk region ,2009,1301.7,103884.0,237.1,106.75999999999999,8.9,154247.4,49500.0,430413.0
Ulyanovsk region ,2010,1290.5,141020.0,371.0,108.91999999999999,8.8,178235.4,47993.0,469472.0
Ulyanovsk region ,2011,1282.1,166184.0,454.5,108.80000000000001,6.8,223672.7,59226.0,525557.0
Ulyanovsk region ,2012,1274.5,189183.0,475.9,106.19999999999999,5.6,240556.1,72985.0,571931.0
Ulyanovsk region ,2013,1267.6,199979.0,427.5,104.72,5.5,265288.7,76835.0,616325.0
Ulyanovsk region ,2014,1262.6,222635,582.7,107.86,4.8,278808.2,77178,608107
Ulyanovsk region ,2015,1257.6,273455,477.29999999999995,114.03999999999999,4.9,304479.1,79461,675549
Ulyanovsk region ,2016,1252.9,271607.0,424.8,108.25999999999999,4.6,366954.7,70575.622,727958
Ulyanovsk region ,2017,1246.6,299003.0,687.1558585999999,103.64,4.4,374827.9,84093.664,776024
Ulyanovsk region ,2018,1238.4,303210.0,789.3,104.32,3.7,386675.4,82923.673,853001
Ulyanovsk region ,2019,1229.8,366758.0,1122.3999999999999,103.98,3.8,424995.6,79731.788,1256128
Ulyanovsk region ,2020,1218.3,346368.0,494.9,105.75999999999999,4.9,440802.9,81546.083,1284806
Ulyanovsk region ,2021,1204.0,397173.0,585.7,111.44,4.3,447016.501428571,108493.379,1367490
Kurgan region ,2000,1047.1,14774.0,183.9,127.82,12.9,18705.2,2522.0,105205
Kurgan region ,2001,1030.7,16320.0,113.2,117.42,13.1,25379.6,3210.4,103644
Kurgan region ,2002,1016.2,17700.0,74.0,109.7,10.7,29940.8,4107.8684150540785,146404
Kurgan region ,2003,999.4,21705.0,101.0,112.72,9.4,37046.2,5879.335549627167,177444
Kurgan region ,2004,981.0,27763.0,193.0,115.54,12.4,42470.6,6059.159115156444,186289
Kurgan region ,2005,961.8,32820.0,182.1,109.24,11.4,50245.8,8628.0,213335
Kurgan region ,2006,946.1,41646.0,146.3,113.5,12.2,68434.5,13916.390490345617,242086
Kurgan region ,2007,934.5,50661.0,219.70000000000002,115.12,8.5,81076.0,19042.548338446006,325899.0
Kurgan region ,2008,925.2,61721.0,232.5,115.82,9.3,106223.2,33437.0,368000.0
Kurgan region ,2009,918.6,52435.0,197.29999999999998,106.44,13.2,107914.5,35021.0,416057.0
Kurgan region ,2010,908.8,71860.0,221.10000000000002,108.9,12.1,117879.5,25573.0,474482.0
Kurgan region ,2011,896.3,80525.0,327.8,106.46000000000001,10.0,136325.1,29862.0,521738.0
Kurgan region ,2012,885.7,89177.0,383.5,107.24,8.7,146045.5,36213.0,574249.0
Kurgan region ,2013,877.1,98783.0,469.0,104.88,7.5,167037.9,33207.0,617452.0
Kurgan region ,2014,869.8,100701,326.70000000000005,107.56,7,170310.3,32762,619830
Kurgan region ,2015,861.9,111172,279.6,109.80000000000001,7.5,179436.3,27842,650878
Kurgan region ,2016,854.1,118415.0,204.8,106.56,8.4,202100.4,29253.811,693563
Kurgan region ,2017,845.5,123381.0,111.4983365,104.0,9.1,209985.5,22851.232,725992
Kurgan region ,2018,834.7,133989.0,216.79999999999998,106.74,8.0,215589.9,27150.695,757646
Kurgan region ,2019,827.2,154364.0,253.10000000000002,105.96,7.8,236825.8,40743.333,919268
Kurgan region ,2020,818.6,158265.0,130.7,104.22,8.2,242305.0,42641.534,954823
Kurgan region ,2021,805.5,187027.0,142.3,112.66,7.6,254993.558571429,46884.416,1258785
Sverdlovsk region ,2000,4545.9,168220.0,2779.6,129.9,10,156077,25895.0,607927
Sverdlovsk region ,2001,4514.1,209753.0,2912.8,107.74,7.8,199859.1,30218.91,713797
Sverdlovsk region ,2002,4477.5,251172.0,3076.8,113.03999999999999,8.5,234866.4,40885.88391193544,954194
Sverdlovsk region ,2003,4434.2,309489.0,3305.1,114.38,7.6,284576.3,53700.19120147606,1105279
Sverdlovsk region ,2004,4394.1,407649.0,4917.3,123.52000000000001,7.3,364368.8,75901.3123787773,1142985
Sverdlovsk region ,2005,4356.4,566391.0,6013.7,114.0,6.8,475575.5,91019.0,1424665
Sverdlovsk region ,2006,4330.6,724039.0,7690.8,112.44,7.0,653908.3,133475.90866342152,1509597
Sverdlovsk region ,2007,4320.1,896082.0,9284.7,111.54,5.2,820792.5,187313.98539928382,1746705.0
Sverdlovsk region ,2008,4314.3,987980.0,10263.5,113.17999999999999,4.8,923550.8,242634.0,2063335.0
Sverdlovsk region ,2009,4308.5,805993.0,7461.4,105.84,8.2,825267.4,200368.0,2247358.0
Sverdlovsk region ,2010,4297.3,1105191.0,9037.199999999999,114.97999999999999,8.4,1046600.1,264462.0,2561776.0
Sverdlovsk region ,2011,4307.6,1336260.0,8892.1,107.24,7.2,1291019.1,333451.0,3285624.0
Sverdlovsk region ,2012,4315.8,1440640.0,10728.400000000001,102.92,5.8,1484879.0,351637.0,3665843.0
Sverdlovsk region ,2013,4320.7,1478214.0,8734.1,100.64000000000001,5.9,1568655.2,352916.0,3949207.0
Sverdlovsk region ,2014,4327.4,1566281,8527.8,108.19999999999999,6.1,1659783.9,371631,4711894
Sverdlovsk region ,2015,4330.0,1885697,7324.0,113.69999999999999,6.5,1822835.0,349964,5157421
Sverdlovsk region ,2016,4329.4,1879412.0,7118.8,107.47999999999999,6.2,2109619.1,328402.53,6086869
Sverdlovsk region ,2017,4325.3,2097371.0,6923.8998710000005,101.6,5.5,2259526.0,320111.121,6177853
Sverdlovsk region ,2018,4315.7,2359654.0,8566.7,108.4,4.8,2423689.4,378662.02,6448390
Sverdlovsk region ,2019,4310.7,2468502.0,7351.7,103.46000000000001,4.2,2535215.0,392686.696,7944607
Sverdlovsk region ,2020,4290.0,2591611.0,7663.0,105.46000000000001,5.8,2529780.9,408705.908,8183181
Sverdlovsk region ,2021,4264.3,3107291.0,9287.300000000001,114.4,4.1,2667456.01761905,412800.5,11210093
Tyumen region ,2000,3234.3,469374.0,15821.4,143.66,10.8,570790.2,200065.0,1350459
Tyumen region ,2001,3251.5,559081.0,15153.1,116.78,10.5,753119.2,267293.424,2575384
Tyumen region ,2002,3269.9,679263.0,18699.4,122.16,8.7,898722.4,304978.54402033635,3416427
Tyumen region ,2003,3281.7,833785.0,22877.2,101.7,8.3,1117514.4,349711.6394552808,3780191
Tyumen region ,2004,3288.3,1245872.0,22909.5,147.54,8.6,1536733.7,393502.56792343804,4125299
Tyumen region ,2005,3293.8,2066056.0,30725.0,125.36,6.7,2215584.4,420875.0,5405244
Tyumen region ,2006,3306.7,2537168.0,40069.0,100.16,6.9,2551355.4,564886.6716315112,6462995
Tyumen region ,2007,3330.6,2640294.0,42745.2,133.2,5.9,2758813.1,775868.0213580667,7581168.0
Tyumen region ,2008,3351.7,3134588.0,59553.0,88.8,6.7,3121401.3,1025474.0,9357677.0
Tyumen region ,2009,3378.8,2957499.0,34207.6,130.1,6.8,2870284.0,957021.0,10315779.0
Tyumen region ,2010,3405.3,3427683.0,45267.4,112.72,6.9,3301573.3,1049693.0,12115952.0
Tyumen region ,2011,3459.4,4217212.0,60053.6,114.80000000000001,5.8,4112596.0,1298360.0,13758304.0
Tyumen region ,2012,3510.7,4861804.0,61889.0,111.2,5.2,4625467.5,1456957.0,16041010.0
Tyumen region ,2013,3546.3,4903822.0,49382.3,104.64,4.7,4950207.4,1566734.0,16856805.0
Tyumen region ,2014,3581.3,5065170,23638.0,105.28,4.7,5295348.5,1736244,19036884
Tyumen region ,2015,3615.5,5860662,15302.199999999999,107.02,4.9,5851557.8,1762857,20471314
Tyumen region ,2016,3660.0,6034610.0,15679.9,105.16,4.6,6125961.8,2132093.771,23947925
Tyumen region ,2017,3692.4,7001167.0,19845.2803171,117.16,3.9,7097070.2,2291140.946,26000867
Tyumen region ,2018,3724.0,8805581.0,26915.600000000002,121.54,3.1,8875003.7,2305856.691,28282720
Tyumen region ,2019,3756.5,8898905.0,26105.0,92.35999999999999,3.0,8952460.5,2233019.866,33065967
Tyumen region ,2020,3778.1,7162167.0,15443.1,96.22,3.6,7287696.1,2298102.024,34899529
Tyumen region ,2021,3806.5,11460160.0,24827.7,138.88,3.2,8529194.9047619,2413220.023,40258564
Khanty-Mansi Autonomous Okrug-Ugra ,2000,1383.4,375665.0,0.0,144.52,11.4,403822.2,107173.0,865096
Khanty-Mansi Autonomous Okrug-Ugra ,2001,1411.9,429997.0,0.0,112.06,11.3,497981.4,153710.304,1300411
Khanty-Mansi Autonomous Okrug-Ugra ,2002,1437.7,486315.0,0.0,121.52000000000001,10.1,552483.5,157281.72397818393,1765170
Khanty-Mansi Autonomous Okrug-Ugra ,2003,1453.5,611904.0,18718.8,104.30000000000001,9.3,717219.7,163212.00191116327,1969088
Khanty-Mansi Autonomous Okrug-Ugra ,2004,1462.2,906554.0,14163.599999999999,142.46,9.6,956196.5,192204.57479555902,2203663
Khanty-Mansi Autonomous Okrug-Ugra ,2005,1467.8,1412688.0,11615.2,126.66,7.9,1399335.9,223318.0,2903606
Khanty-Mansi Autonomous Okrug-Ugra ,2006,1475.2,1681690.0,16060.699999999999,98.64,6.3,1594097.1,306569.9882088093,3346899
Khanty-Mansi Autonomous Okrug-Ugra ,2007,1491.2,1736892.0,17434.300000000003,138.42,7.6,1728340.2,381341.96799904964,4007371.0
Khanty-Mansi Autonomous Okrug-Ugra ,2008,1504.3,1999793.0,24538.7,81.30000000000001,7.8,1937159.1,482584.0,4852290.0
